date,center,city,volunteer,subject,students_present,homework_given,pt_done,prayer_done,extra_activity
2024-06-22,Pune-12,Pune,Anita Desai,GK,30,True,False,False,True
2024-06-22,Pune-12,Pune,Rajesh Sharma,Maths,30,True,True,False,False
2024-06-22,Mumbai-03,Mumbai,Anita Desai,GK,29,True,False,True,False
2024-06-22,Delhi-05,Delhi,Anita Desai,GK,39,True,True,True,False
2024-06-22,Delhi-05,Delhi,Rajesh Sharma,English,39,True,True,False,False
2024-06-22,Bangalore-07,Bangalore,Anita Desai,GK,35,False,True,False,False
2024-06-22,Bangalore-07,Bangalore,Vikram Singh,Maths,35,True,False,True,True
2024-06-22,Bangalore-07,Bangalore,Anita Desai,GK,35,False,False,False,True
2024-06-22,Bangalore-07,Bangalore,Meena Patel,English,35,True,False,True,False
2024-06-23,Pune-12,Pune,Anita Desai,Maths,16,True,False,False,False
2024-06-23,Pune-12,Pune,Vikram Singh,Maths,16,False,True,False,False
2024-06-23,Mumbai-03,Mumbai,Suresh Kumar,Maths,18,True,False,True,True
2024-06-23,Mumbai-03,Mumbai,Suresh Kumar,GK,18,True,False,False,False
2024-06-23,Mumbai-03,Mumbai,Vikram Singh,Maths,18,False,True,False,False
2024-06-23,Delhi-05,Delhi,Vikram Singh,Language,24,True,True,False,True
2024-06-23,Delhi-05,Delhi,Meena Patel,English,24,True,False,True,False
2024-06-23,Bangalore-07,Bangalore,Vikram Singh,Language,33,True,False,True,True
2024-06-23,Bangalore-07,Bangalore,Anita Desai,Maths,33,True,True,True,True
2024-06-23,Bangalore-07,Bangalore,Vikram Singh,Language,33,False,True,False,False
2024-06-23,Bangalore-07,Bangalore,Vikram Singh,Language,33,True,False,False,True
2024-06-24,Pune-01,Pune,Suresh Kumar,English,16,False,False,True,False
2024-06-24,Pune-01,Pune,Meena Patel,English,16,True,False,False,False
2024-06-24,Pune-01,Pune,Rajesh Sharma,GK,16,True,True,False,True
2024-06-24,Pune-01,Pune,Anita Desai,Language,16,False,True,False,False
2024-06-24,Mumbai-03,Mumbai,Anita Desai,English,21,False,True,True,False
2024-06-24,Mumbai-03,Mumbai,Anita Desai,GK,21,True,False,False,False
2024-06-24,Mumbai-03,Mumbai,Rajesh Sharma,Language,21,True,False,True,False
2024-06-24,Mumbai-03,Mumbai,Meena Patel,Maths,21,False,True,True,True
2024-06-24,Delhi-05,Delhi,Suresh Kumar,GK,29,True,True,False,True
2024-06-25,Pune-12,Pune,Rajesh Sharma,English,39,False,False,False,False
2024-06-25,Pune-12,Pune,Vikram Singh,Maths,39,True,True,True,False
2024-06-25,Pune-12,Pune,Vikram Singh,Language,39,True,False,False,False
2024-06-25,Pune-12,Pune,Suresh Kumar,Language,39,False,False,False,True
2024-06-25,Delhi-05,Delhi,Rajesh Sharma,English,27,True,False,True,False
2024-06-25,Delhi-05,Delhi,Suresh Kumar,Maths,27,False,False,True,False
2024-06-25,Delhi-05,Delhi,Suresh Kumar,GK,27,True,False,True,False
2024-06-25,Delhi-05,Delhi,Suresh Kumar,Maths,27,False,False,False,False
2024-06-25,Bangalore-07,Bangalore,Rajesh Sharma,Maths,36,False,False,True,True
2024-06-25,Bangalore-07,Bangalore,Vikram Singh,Maths,36,True,False,True,False
2024-06-26,Pune-01,Pune,Suresh Kumar,GK,35,True,False,False,False
2024-06-26,Pune-01,Pune,Anita Desai,Language,35,True,False,True,False
2024-06-26,Pune-01,Pune,Anita Desai,English,35,True,False,False,False
2024-06-26,Pune-01,Pune,Meena Patel,English,35,True,False,True,False
2024-06-26,Pune-12,Pune,Meena Patel,English,24,True,True,True,False
2024-06-26,Pune-12,Pune,Rajesh Sharma,GK,24,False,False,False,False
2024-06-26,Mumbai-03,Mumbai,Rajesh Sharma,GK,21,True,False,False,False
2024-06-26,Mumbai-03,Mumbai,Anita Desai,Maths,21,True,False,True,False
2024-06-26,Mumbai-03,Mumbai,Anita Desai,Maths,21,False,False,True,False
2024-06-26,Mumbai-03,Mumbai,Rajesh Sharma,GK,21,True,False,False,False
2024-06-26,Delhi-05,Delhi,Anita Desai,Language,33,True,True,False,False
2024-06-26,Bangalore-07,Bangalore,Suresh Kumar,GK,27,True,True,True,False
2024-06-26,Bangalore-07,Bangalore,Meena Patel,GK,27,True,False,False,False
2024-06-27,Pune-01,Pune,Meena Patel,Language,30,True,True,True,True
2024-06-27,Pune-01,Pune,Meena Patel,Maths,30,True,True,True,False
2024-06-27,Pune-01,Pune,Meena Patel,Maths,30,True,True,True,False
2024-06-27,Pune-01,Pune,Vikram Singh,Language,30,False,False,False,False
2024-06-27,Pune-12,Pune,Rajesh Sharma,English,26,False,True,False,True
2024-06-27,Pune-12,Pune,Suresh Kumar,GK,26,True,False,False,True
2024-06-27,Mumbai-03,Mumbai,Suresh Kumar,Language,25,False,True,True,False
2024-06-27,Mumbai-03,Mumbai,Suresh Kumar,GK,25,True,True,True,True
2024-06-27,Mumbai-03,Mumbai,Meena Patel,English,25,True,True,False,True
2024-06-27,Mumbai-03,Mumbai,Vikram Singh,Language,25,True,False,False,False
2024-06-27,Delhi-05,Delhi,Meena Patel,English,34,False,False,True,False
2024-06-27,Delhi-05,Delhi,Anita Desai,Language,34,True,False,True,False
2024-06-27,Bangalore-07,Bangalore,Vikram Singh,English,37,True,False,True,False
2024-06-27,Bangalore-07,Bangalore,Anita Desai,GK,37,True,False,True,False
2024-06-27,Bangalore-07,Bangalore,Suresh Kumar,Maths,37,False,True,False,False
2024-06-28,Pune-01,Pune,Meena Patel,GK,37,True,False,True,False
2024-06-28,Mumbai-03,Mumbai,Anita Desai,English,36,True,True,False,False
2024-06-28,Mumbai-03,Mumbai,Vikram Singh,Language,36,True,False,False,True
2024-06-28,Mumbai-03,Mumbai,Meena Patel,GK,36,True,False,True,False
2024-06-28,Delhi-05,Delhi,Anita Desai,Maths,15,True,False,False,False
2024-06-28,Delhi-05,Delhi,Anita Desai,Maths,15,True,True,True,True
2024-06-28,Delhi-05,Delhi,Anita Desai,GK,15,False,True,False,False
2024-06-28,Delhi-05,Delhi,Rajesh Sharma,GK,15,True,True,True,False
2024-06-28,Bangalore-07,Bangalore,Anita Desai,Language,16,False,True,False,False
2024-06-28,Bangalore-07,Bangalore,Meena Patel,GK,16,True,True,False,True
2024-06-28,Bangalore-07,Bangalore,Meena Patel,English,16,False,False,False,False
2024-06-28,Bangalore-07,Bangalore,Rajesh Sharma,Maths,16,False,False,False,True
2024-06-29,Pune-01,Pune,Vikram Singh,Maths,25,False,False,False,False
2024-06-29,Pune-12,Pune,Anita Desai,Language,25,True,False,False,True
2024-06-29,Pune-12,Pune,Rajesh Sharma,Language,25,True,False,False,True
2024-06-29,Mumbai-03,Mumbai,Meena Patel,GK,31,True,True,True,True
2024-06-29,Mumbai-03,Mumbai,Vikram Singh,GK,31,True,False,True,False
2024-06-29,Bangalore-07,Bangalore,Rajesh Sharma,Language,26,False,True,True,False
2024-06-29,Bangalore-07,Bangalore,Anita Desai,GK,26,True,False,True,False
2024-06-30,Pune-01,Pune,Meena Patel,GK,38,False,False,False,True
2024-06-30,Pune-12,Pune,Rajesh Sharma,English,29,False,False,False,False
2024-06-30,Mumbai-03,Mumbai,Anita Desai,Maths,30,True,False,True,True
2024-06-30,Mumbai-03,Mumbai,Suresh Kumar,Maths,30,False,True,True,False
2024-06-30,Delhi-05,Delhi,Suresh Kumar,GK,30,True,True,False,False
2024-06-30,Delhi-05,Delhi,Meena Patel,Maths,30,True,False,False,False
2024-06-30,Delhi-05,Delhi,Vikram Singh,Language,30,True,False,False,False
2024-06-30,Bangalore-07,Bangalore,Vikram Singh,GK,24,True,False,True,False
2024-06-30,Bangalore-07,Bangalore,Suresh Kumar,Language,24,True,False,True,False
2024-06-30,Bangalore-07,Bangalore,Suresh Kumar,Maths,24,True,False,True,False
2024-06-30,Bangalore-07,Bangalore,Rajesh Sharma,GK,24,True,True,False,False
2024-07-01,Pune-01,Pune,Anita Desai,English,20,True,False,True,True
2024-07-01,Pune-01,Pune,Suresh Kumar,English,20,True,False,True,False
2024-07-01,Pune-12,Pune,Meena Patel,GK,37,True,False,True,True
2024-07-01,Pune-12,Pune,Anita Desai,Language,37,False,True,False,False
2024-07-01,Pune-12,Pune,Rajesh Sharma,Language,37,True,True,True,False
2024-07-01,Delhi-05,Delhi,Meena Patel,Language,33,True,False,True,False
2024-07-01,Delhi-05,Delhi,Meena Patel,English,33,False,False,True,False
2024-07-01,Bangalore-07,Bangalore,Suresh Kumar,GK,18,True,False,True,False
2024-07-01,Bangalore-07,Bangalore,Suresh Kumar,English,18,False,False,False,True
2024-07-01,Bangalore-07,Bangalore,Suresh Kumar,GK,18,False,True,True,False
2024-07-02,Pune-01,Pune,Suresh Kumar,GK,28,True,False,False,False
2024-07-02,Pune-01,Pune,Rajesh Sharma,Maths,28,True,False,False,False
2024-07-02,Pune-01,Pune,Anita Desai,Maths,28,True,False,False,False
2024-07-02,Pune-12,Pune,Vikram Singh,Maths,32,False,True,True,False
2024-07-02,Pune-12,Pune,Meena Patel,English,32,True,False,True,False
2024-07-02,Pune-12,Pune,Suresh Kumar,Maths,32,True,False,False,False
2024-07-02,Pune-12,Pune,Rajesh Sharma,GK,32,True,True,True,False
2024-07-02,Delhi-05,Delhi,Vikram Singh,GK,37,True,True,True,False
2024-07-02,Delhi-05,Delhi,Rajesh Sharma,English,37,True,True,True,True
2024-07-02,Delhi-05,Delhi,Meena Patel,Maths,37,False,True,False,True
2024-07-02,Bangalore-07,Bangalore,Meena Patel,Language,35,True,False,False,False
2024-07-02,Bangalore-07,Bangalore,Vikram Singh,English,35,False,False,False,False
2024-07-02,Bangalore-07,Bangalore,Suresh Kumar,Maths,35,True,True,True,True
2024-07-02,Bangalore-07,Bangalore,Rajesh Sharma,GK,35,True,False,True,False
2024-07-03,Pune-12,Pune,Anita Desai,Language,18,True,True,False,False
2024-07-03,Pune-12,Pune,Vikram Singh,GK,18,True,False,True,False
2024-07-03,Pune-12,Pune,Rajesh Sharma,Maths,18,True,True,True,False
2024-07-03,Pune-12,Pune,Anita Desai,Language,18,True,True,False,True
2024-07-03,Bangalore-07,Bangalore,Suresh Kumar,GK,25,True,False,False,False
2024-07-04,Pune-01,Pune,Suresh Kumar,English,22,True,False,False,False
2024-07-04,Pune-01,Pune,Anita Desai,GK,22,True,False,True,False
2024-07-04,Mumbai-03,Mumbai,Anita Desai,Maths,15,False,True,False,False
2024-07-04,Mumbai-03,Mumbai,Rajesh Sharma,Maths,15,True,True,False,False
2024-07-04,Mumbai-03,Mumbai,Suresh Kumar,Maths,15,False,False,False,False
2024-07-04,Mumbai-03,Mumbai,Vikram Singh,GK,15,True,True,False,False
2024-07-04,Bangalore-07,Bangalore,Vikram Singh,Language,22,True,False,True,False
2024-07-04,Bangalore-07,Bangalore,Anita Desai,English,22,True,False,False,False
2024-07-04,Bangalore-07,Bangalore,Suresh Kumar,Language,22,True,False,False,False
2024-07-05,Pune-01,Pune,Anita Desai,GK,23,False,True,False,True
2024-07-05,Pune-01,Pune,Anita Desai,Maths,23,True,False,False,False
2024-07-05,Pune-01,Pune,Suresh Kumar,Maths,23,False,True,True,False
2024-07-05,Pune-12,Pune,Suresh Kumar,English,17,True,False,False,False
2024-07-05,Mumbai-03,Mumbai,Vikram Singh,English,25,True,False,True,False
2024-07-05,Delhi-05,Delhi,Vikram Singh,Language,35,True,False,False,False
2024-07-05,Delhi-05,Delhi,Suresh Kumar,Maths,35,True,False,False,False
2024-07-05,Delhi-05,Delhi,Suresh Kumar,Maths,35,True,True,False,False
2024-07-05,Bangalore-07,Bangalore,Vikram Singh,English,36,True,False,True,False
2024-07-05,Bangalore-07,Bangalore,Vikram Singh,English,36,False,False,False,False
2024-07-05,Bangalore-07,Bangalore,Meena Patel,Maths,36,True,False,False,False
2024-07-05,Bangalore-07,Bangalore,Vikram Singh,Language,36,False,False,False,False
2024-07-06,Pune-12,Pune,Meena Patel,Language,33,True,False,True,True
2024-07-06,Pune-12,Pune,Suresh Kumar,English,33,True,False,False,True
2024-07-06,Pune-12,Pune,Meena Patel,Language,33,True,False,True,False
2024-07-06,Mumbai-03,Mumbai,Meena Patel,GK,17,True,True,False,True
2024-07-06,Mumbai-03,Mumbai,Anita Desai,GK,17,True,False,False,False
2024-07-07,Pune-01,Pune,Vikram Singh,Maths,31,False,True,True,False
2024-07-07,Pune-01,Pune,Anita Desai,Language,31,True,False,True,True
2024-07-07,Pune-12,Pune,Suresh Kumar,English,25,True,False,True,False
2024-07-07,Pune-12,Pune,Suresh Kumar,Maths,25,True,True,False,True
2024-07-07,Mumbai-03,Mumbai,Meena Patel,GK,30,False,True,True,False
2024-07-07,Mumbai-03,Mumbai,Vikram Singh,GK,30,True,False,False,False
2024-07-07,Delhi-05,Delhi,Meena Patel,Maths,34,True,True,True,False
2024-07-07,Bangalore-07,Bangalore,Vikram Singh,Language,33,False,False,False,False
2024-07-07,Bangalore-07,Bangalore,Anita Desai,Language,33,True,False,True,True
2024-07-07,Bangalore-07,Bangalore,Anita Desai,GK,33,False,True,True,False
2024-07-08,Pune-01,Pune,Meena Patel,English,38,True,True,True,True
2024-07-08,Pune-01,Pune,Vikram Singh,Language,38,True,False,False,False
2024-07-08,Mumbai-03,Mumbai,Vikram Singh,English,35,True,False,True,False
2024-07-08,Mumbai-03,Mumbai,Suresh Kumar,Maths,35,True,True,True,False
2024-07-08,Delhi-05,Delhi,Rajesh Sharma,English,22,False,True,False,True
2024-07-09,Mumbai-03,Mumbai,Meena Patel,English,27,True,True,True,True
2024-07-09,Mumbai-03,Mumbai,Anita Desai,GK,27,False,True,False,False
2024-07-09,Mumbai-03,Mumbai,Meena Patel,English,27,True,False,False,True
2024-07-09,Delhi-05,Delhi,Rajesh Sharma,Language,29,True,False,False,False
2024-07-09,Delhi-05,Delhi,Rajesh Sharma,Language,29,False,False,True,True
2024-07-09,Bangalore-07,Bangalore,Meena Patel,Language,19,True,True,False,True
2024-07-09,Bangalore-07,Bangalore,Anita Desai,Maths,19,True,False,False,False
2024-07-09,Bangalore-07,Bangalore,Suresh Kumar,Maths,19,True,True,True,False
2024-07-09,Bangalore-07,Bangalore,Anita Desai,Language,19,True,False,False,False
2024-07-10,Pune-01,Pune,Rajesh Sharma,GK,18,True,False,False,False
2024-07-10,Pune-12,Pune,Meena Patel,GK,35,False,True,False,True
2024-07-10,Pune-12,Pune,Rajesh Sharma,Maths,35,False,True,True,False
2024-07-10,Pune-12,Pune,Rajesh Sharma,Maths,35,False,False,False,False
2024-07-10,Mumbai-03,Mumbai,Suresh Kumar,GK,31,True,False,False,False
2024-07-10,Mumbai-03,Mumbai,Suresh Kumar,English,31,True,False,True,False
2024-07-10,Delhi-05,Delhi,Rajesh Sharma,English,38,True,False,True,False
2024-07-10,Bangalore-07,Bangalore,Vikram Singh,English,21,True,True,False,False
2024-07-10,Bangalore-07,Bangalore,Meena Patel,Maths,21,True,True,True,False
2024-07-11,Pune-01,Pune,Rajesh Sharma,Language,25,False,False,False,False
2024-07-11,Pune-01,Pune,Rajesh Sharma,English,25,True,True,True,True
2024-07-11,Pune-01,Pune,Vikram Singh,Maths,25,True,True,True,False
2024-07-11,Pune-12,Pune,Suresh Kumar,Language,19,True,False,False,False
2024-07-11,Pune-12,Pune,Meena Patel,GK,19,False,False,True,True
2024-07-11,Pune-12,Pune,Vikram Singh,Language,19,False,False,True,False
2024-07-11,Pune-12,Pune,Anita Desai,Language,19,True,False,False,False
2024-07-11,Mumbai-03,Mumbai,Vikram Singh,Language,20,True,False,False,False
2024-07-11,Mumbai-03,Mumbai,Vikram Singh,English,20,True,False,True,False
2024-07-11,Mumbai-03,Mumbai,Meena Patel,English,20,True,False,True,False
2024-07-11,Bangalore-07,Bangalore,Suresh Kumar,English,19,False,False,False,False
2024-07-11,Bangalore-07,Bangalore,Vikram Singh,GK,19,False,True,False,False
2024-07-11,Bangalore-07,Bangalore,Anita Desai,Language,19,False,False,True,False
2024-07-11,Bangalore-07,Bangalore,Vikram Singh,GK,19,True,True,True,False
2024-07-12,Pune-01,Pune,Meena Patel,Language,25,True,False,False,True
2024-07-12,Pune-12,Pune,Rajesh Sharma,English,30,True,False,False,True
2024-07-12,Pune-12,Pune,Vikram Singh,Maths,30,True,True,True,False
2024-07-12,Pune-12,Pune,Rajesh Sharma,GK,30,True,True,True,False
2024-07-12,Pune-12,Pune,Suresh Kumar,GK,30,True,True,True,False
2024-07-12,Mumbai-03,Mumbai,Rajesh Sharma,GK,33,True,True,False,True
2024-07-12,Delhi-05,Delhi,Rajesh Sharma,English,23,True,False,True,True
2024-07-12,Delhi-05,Delhi,Meena Patel,Maths,23,False,False,True,True
2024-07-13,Pune-01,Pune,Suresh Kumar,Language,20,False,False,False,False
2024-07-13,Pune-01,Pune,Meena Patel,GK,20,True,True,False,False
2024-07-13,Pune-12,Pune,Vikram Singh,GK,32,False,False,False,True
2024-07-13,Mumbai-03,Mumbai,Rajesh Sharma,Maths,33,False,False,False,False
2024-07-13,Mumbai-03,Mumbai,Rajesh Sharma,Language,33,False,False,True,False
2024-07-13,Mumbai-03,Mumbai,Rajesh Sharma,GK,33,True,False,True,False
2024-07-13,Delhi-05,Delhi,Rajesh Sharma,GK,27,True,False,False,True
2024-07-13,Delhi-05,Delhi,Suresh Kumar,GK,27,True,True,False,False
2024-07-13,Bangalore-07,Bangalore,Vikram Singh,Language,32,False,False,True,False
2024-07-13,Bangalore-07,Bangalore,Suresh Kumar,Language,32,True,True,True,False
2024-07-14,Pune-12,Pune,Rajesh Sharma,GK,28,False,False,True,True
2024-07-14,Pune-12,Pune,Rajesh Sharma,GK,28,True,False,False,False
2024-07-14,Delhi-05,Delhi,Vikram Singh,English,19,True,False,True,False
2024-07-14,Bangalore-07,Bangalore,Anita Desai,Maths,35,True,False,True,False
2024-07-14,Bangalore-07,Bangalore,Meena Patel,Language,35,True,True,False,False
2024-07-14,Bangalore-07,Bangalore,Suresh Kumar,GK,35,False,False,True,False
2024-07-15,Pune-12,Pune,Meena Patel,English,17,True,False,True,False
2024-07-15,Pune-12,Pune,Rajesh Sharma,GK,17,True,True,True,False
2024-07-15,Pune-12,Pune,Suresh Kumar,GK,17,True,True,True,True
2024-07-15,Mumbai-03,Mumbai,Vikram Singh,Language,29,True,True,True,False
2024-07-15,Mumbai-03,Mumbai,Meena Patel,Language,29,False,False,True,True
2024-07-15,Delhi-05,Delhi,Meena Patel,Maths,15,True,False,False,False
2024-07-15,Delhi-05,Delhi,Vikram Singh,English,15,True,True,True,True
2024-07-15,Delhi-05,Delhi,Suresh Kumar,GK,15,True,False,False,True
2024-07-15,Delhi-05,Delhi,Meena Patel,Language,15,True,False,False,False
2024-07-15,Bangalore-07,Bangalore,Anita Desai,English,37,True,False,True,False
2024-07-15,Bangalore-07,Bangalore,Anita Desai,English,37,True,False,True,True
2024-07-15,Bangalore-07,Bangalore,Rajesh Sharma,Language,37,True,True,True,False
2024-07-15,Bangalore-07,Bangalore,Rajesh Sharma,English,37,True,False,False,True
2024-07-16,Pune-01,Pune,Vikram Singh,Maths,20,True,False,False,False
2024-07-16,Pune-01,Pune,Rajesh Sharma,GK,20,True,True,True,False
2024-07-16,Mumbai-03,Mumbai,Vikram Singh,Maths,24,False,True,False,True
2024-07-16,Mumbai-03,Mumbai,Vikram Singh,GK,24,False,False,True,True
2024-07-16,Mumbai-03,Mumbai,Suresh Kumar,GK,24,True,True,False,False
2024-07-16,Mumbai-03,Mumbai,Vikram Singh,English,24,True,False,False,False
2024-07-16,Delhi-05,Delhi,Rajesh Sharma,English,25,False,False,False,False
2024-07-16,Delhi-05,Delhi,Rajesh Sharma,Maths,25,True,False,True,False
2024-07-16,Delhi-05,Delhi,Rajesh Sharma,GK,25,True,False,False,False
2024-07-16,Bangalore-07,Bangalore,Anita Desai,Language,23,True,False,False,False
2024-07-16,Bangalore-07,Bangalore,Anita Desai,Maths,23,True,False,True,False
2024-07-16,Bangalore-07,Bangalore,Anita Desai,English,23,True,True,True,True
2024-07-16,Bangalore-07,Bangalore,Suresh Kumar,English,23,True,False,True,False
2024-07-17,Pune-01,Pune,Rajesh Sharma,English,24,True,True,False,False
2024-07-17,Pune-01,Pune,Vikram Singh,English,24,True,False,False,True
2024-07-17,Pune-01,Pune,Meena Patel,GK,24,True,True,True,False
2024-07-17,Mumbai-03,Mumbai,Rajesh Sharma,GK,20,True,True,True,False
2024-07-17,Delhi-05,Delhi,Meena Patel,English,34,True,False,False,False
2024-07-17,Delhi-05,Delhi,Meena Patel,English,34,False,True,False,True
2024-07-17,Delhi-05,Delhi,Rajesh Sharma,English,34,True,True,False,False
2024-07-17,Delhi-05,Delhi,Suresh Kumar,Maths,34,True,False,False,True
2024-07-18,Pune-12,Pune,Anita Desai,English,21,False,False,False,False
2024-07-18,Pune-12,Pune,Rajesh Sharma,GK,21,True,False,True,False
2024-07-18,Mumbai-03,Mumbai,Rajesh Sharma,Maths,22,True,False,False,True
2024-07-18,Mumbai-03,Mumbai,Vikram Singh,English,22,False,True,True,False
2024-07-18,Mumbai-03,Mumbai,Anita Desai,Maths,22,True,False,True,True
2024-07-18,Delhi-05,Delhi,Rajesh Sharma,Language,17,False,False,True,False
2024-07-18,Delhi-05,Delhi,Rajesh Sharma,GK,17,True,True,False,False
2024-07-18,Bangalore-07,Bangalore,Anita Desai,Maths,30,True,True,False,False
2024-07-18,Bangalore-07,Bangalore,Vikram Singh,Language,30,True,False,False,False
2024-07-19,Pune-12,Pune,Rajesh Sharma,Maths,31,True,False,False,False
2024-07-19,Mumbai-03,Mumbai,Suresh Kumar,Maths,19,True,True,True,False
2024-07-19,Delhi-05,Delhi,Suresh Kumar,GK,27,True,False,False,True
2024-07-19,Delhi-05,Delhi,Vikram Singh,English,27,False,True,True,True
2024-07-19,Delhi-05,Delhi,Anita Desai,Language,27,True,True,False,False
2024-07-19,Delhi-05,Delhi,Meena Patel,English,27,True,False,False,False
2024-07-19,Bangalore-07,Bangalore,Vikram Singh,Maths,19,False,False,False,False
2024-07-19,Bangalore-07,Bangalore,Vikram Singh,GK,19,False,True,False,True
2024-07-19,Bangalore-07,Bangalore,Anita Desai,GK,19,True,False,True,False
2024-07-20,Pune-01,Pune,Anita Desai,English,28,True,False,True,False
2024-07-20,Pune-01,Pune,Anita Desai,GK,28,True,True,True,True
2024-07-20,Pune-01,Pune,Suresh Kumar,Language,28,False,False,True,True
2024-07-20,Pune-12,Pune,Rajesh Sharma,Language,20,True,True,False,False
2024-07-20,Pune-12,Pune,Rajesh Sharma,GK,20,False,False,False,True
2024-07-20,Mumbai-03,Mumbai,Meena Patel,English,23,False,False,True,False
2024-07-20,Mumbai-03,Mumbai,Rajesh Sharma,GK,23,True,False,True,True
2024-07-20,Mumbai-03,Mumbai,Vikram Singh,Maths,23,False,True,True,False
2024-07-20,Delhi-05,Delhi,Anita Desai,Language,25,False,True,True,False
2024-07-20,Delhi-05,Delhi,Anita Desai,GK,25,True,False,False,True
2024-07-20,Bangalore-07,Bangalore,Vikram Singh,English,34,True,True,False,True
2024-07-20,Bangalore-07,Bangalore,Vikram Singh,Maths,34,False,False,False,False
2024-07-20,Bangalore-07,Bangalore,Rajesh Sharma,Language,34,True,False,False,False
2024-07-21,Pune-01,Pune,Vikram Singh,Language,21,True,False,True,False
2024-07-21,Pune-01,Pune,Anita Desai,English,21,False,False,False,False
2024-07-21,Pune-01,Pune,Vikram Singh,Language,21,False,True,True,True
2024-07-21,Pune-12,Pune,Anita Desai,Maths,16,True,False,False,False
2024-07-21,Pune-12,Pune,Vikram Singh,English,16,False,False,False,True
2024-07-21,Pune-12,Pune,Anita Desai,Maths,16,False,False,True,True
2024-07-21,Pune-12,Pune,Rajesh Sharma,Maths,16,True,False,False,False
2024-07-21,Mumbai-03,Mumbai,Meena Patel,Language,23,True,True,True,True
2024-07-21,Mumbai-03,Mumbai,Vikram Singh,Language,23,True,False,False,False
2024-07-21,Mumbai-03,Mumbai,Rajesh Sharma,GK,23,False,False,True,False
2024-07-21,Delhi-05,Delhi,Anita Desai,Language,31,True,False,False,False
2024-07-21,Bangalore-07,Bangalore,Suresh Kumar,Maths,26,True,False,True,False
2024-07-21,Bangalore-07,Bangalore,Anita Desai,Maths,26,True,False,True,True
2024-07-21,Bangalore-07,Bangalore,Vikram Singh,GK,26,False,False,True,True
2024-07-22,Pune-01,Pune,Anita Desai,Language,32,False,False,True,True
2024-07-22,Pune-01,Pune,Vikram Singh,English,32,True,False,False,True
2024-07-22,Pune-01,Pune,Rajesh Sharma,Maths,32,True,True,True,False
2024-07-22,Pune-12,Pune,Meena Patel,GK,32,False,False,True,True
2024-07-22,Pune-12,Pune,Vikram Singh,Language,32,False,False,True,True
2024-07-22,Pune-12,Pune,Vikram Singh,Language,32,True,False,False,True
2024-07-22,Pune-12,Pune,Anita Desai,Maths,32,True,False,True,False
2024-07-22,Mumbai-03,Mumbai,Suresh Kumar,Maths,34,False,True,True,False
2024-07-22,Delhi-05,Delhi,Vikram Singh,Maths,33,True,True,False,False
2024-07-22,Bangalore-07,Bangalore,Suresh Kumar,English,31,True,True,True,False
2024-07-22,Bangalore-07,Bangalore,Suresh Kumar,English,31,True,True,False,False
2024-07-22,Bangalore-07,Bangalore,Suresh Kumar,English,31,True,False,False,False
2024-07-22,Bangalore-07,Bangalore,Vikram Singh,GK,31,False,False,True,False
2024-07-23,Pune-01,Pune,Anita Desai,English,36,True,True,True,True
2024-07-23,Pune-01,Pune,Meena Patel,Language,36,True,False,True,False
2024-07-23,Pune-01,Pune,Anita Desai,Maths,36,False,True,False,True
2024-07-23,Pune-01,Pune,Meena Patel,Language,36,True,True,False,False
2024-07-23,Mumbai-03,Mumbai,Anita Desai,English,19,False,False,False,False
2024-07-23,Mumbai-03,Mumbai,Rajesh Sharma,Maths,19,True,False,True,False
2024-07-23,Bangalore-07,Bangalore,Meena Patel,English,24,True,False,False,False
2024-07-23,Bangalore-07,Bangalore,Suresh Kumar,Language,24,False,False,True,False
2024-07-23,Bangalore-07,Bangalore,Vikram Singh,Language,24,True,True,False,False
2024-07-23,Bangalore-07,Bangalore,Meena Patel,Maths,24,True,False,False,False
2024-07-24,Pune-01,Pune,Meena Patel,GK,27,True,False,True,True
2024-07-24,Pune-12,Pune,Anita Desai,English,25,True,False,False,True
2024-07-24,Mumbai-03,Mumbai,Anita Desai,English,16,False,True,True,False
2024-07-24,Mumbai-03,Mumbai,Vikram Singh,English,16,True,True,True,False
2024-07-24,Mumbai-03,Mumbai,Suresh Kumar,GK,16,True,False,True,False
2024-07-24,Delhi-05,Delhi,Vikram Singh,English,25,True,False,True,False
2024-07-24,Bangalore-07,Bangalore,Anita Desai,Language,22,True,False,True,False
2024-07-24,Bangalore-07,Bangalore,Meena Patel,GK,22,True,False,True,True
2024-07-25,Pune-01,Pune,Vikram Singh,Language,37,True,False,True,False
2024-07-25,Pune-01,Pune,Vikram Singh,English,37,True,False,False,True
2024-07-25,Delhi-05,Delhi,Vikram Singh,Maths,18,True,True,False,False
2024-07-25,Delhi-05,Delhi,Vikram Singh,Language,18,True,True,True,False
2024-07-25,Delhi-05,Delhi,Vikram Singh,English,18,True,False,False,False
2024-07-26,Pune-01,Pune,Anita Desai,GK,38,True,False,True,True
2024-07-26,Pune-01,Pune,Rajesh Sharma,GK,38,False,True,True,False
2024-07-26,Pune-12,Pune,Meena Patel,GK,19,True,True,False,False
2024-07-26,Pune-12,Pune,Vikram Singh,Language,19,False,False,False,False
2024-07-26,Pune-12,Pune,Rajesh Sharma,Language,19,True,False,False,True
2024-07-26,Pune-12,Pune,Vikram Singh,English,19,True,True,True,False
2024-07-26,Mumbai-03,Mumbai,Suresh Kumar,Maths,15,True,False,False,True
